Voltage Y / Voltage X,-0.15,-0.144,-0.13799999999999998,-0.132,-0.126,-0.12,-0.11399999999999999,-0.10799999999999998,-0.102,-0.096,-0.09,-0.08399999999999999,-0.07799999999999999,-0.072,-0.06599999999999999,-0.06,-0.05399999999999999,-0.04799999999999999,-0.041999999999999996,-0.03599999999999999,-0.03,-0.023999999999999994,-0.017999999999999988,-0.011999999999999983,-0.005999999999999978,0.0,0.006000000000000005,0.01200000000000001,0.018000000000000016,0.02400000000000002,0.03,0.036000000000000004,0.04200000000000001,0.048000000000000015,0.05400000000000002,0.06,0.066,0.07200000000000001,0.07800000000000001,0.08400000000000002,0.09,0.096,0.10200000000000001,0.10800000000000001,0.11400000000000002,0.12000000000000002,0.12600000000000003,0.13200000000000003,0.13800000000000004,0.144,0.15
-0.15,4000.0,4000.0,3000.0,3000.0,3000.0,3000.0,2000.0,4000.0,9000.0,5000.0,1000.0,7000.0,5000.0,2000.0,3000.0,4000.0,7000.0,6000.0,1000.0,4000.0,3000.0,8000.0,2000.0,6000.0,2000.0,6000.0,0.0,4000.0,4000.0,2000.0,4000.0,5000.0,6000.0,3000.0,5000.0,2000.0,5000.0,5000.0,1000.0,7000.0,5000.0,1000.0,5000.0,8000.0,7000.0,5000.0,2000.0,5000.0,4000.0,5000.0,4000.0
-0.144,5000.0,3000.0,3000.0,2000.0,3000.0,3000.0,4000.0,7000.0,4000.0,5000.0,4000.0,6000.0,6000.0,3000.0,5000.0,3000.0,5000.0,7000.0,4000.0,9000.0,2000.0,2000.0,3000.0,2000.0,6000.0,5000.0,2000.0,7000.0,3000.0,6000.0,4000.0,6000.0,5000.0,5000.0,6000.0,11000.0,7000.0,5000.0,4000.0,1000.0,3000.0,5000.0,4000.0,4000.0,2000.0,6000.0,2000.0,3000.0,3000.0,2000.0,2000.0
-0.13799999999999998,4000.0,6000.0,4000.0,2000.0,4000.0,2000.0,3000.0,7000.0,2000.0,5000.0,6000.0,3000.0,5000.0,2000.0,1000.0,4000.0,5000.0,5000.0,9000.0,2000.0,2000.0,2000.0,3000.0,1000.0,4000.0,8000.0,8000.0,2000.0,3000.0,5000.0,7000.0,2000.0,1000.0,6000.0,5000.0,2000.0,4000.0,4000.0,4000.0,6000.0,3000.0,4000.0,3000.0,5000.0,8000.0,4000.0,2000.0,4000.0,7000.0,2000.0,7000.0
-0.132,4000.0,4000.0,4000.0,5000.0,4000.0,4000.0,1000.0,3000.0,3000.0,5000.0,3000.0,3000.0,9000.0,8000.0,7000.0,7000.0,0.0,4000.0,7000.0,5000.0,3000.0,4000.0,5000.0,4000.0,7000.0,5000.0,2000.0,2000.0,5000.0,3000.0,4000.0,3000.0,5000.0,5000.0,2000.0,10000.0,2000.0,3000.0,5000.0,4000.0,2000.0,7000.0,5000.0,3000.0,3000.0,3000.0,6000.0,5000.0,7000.0,4000.0,1000.0
-0.126,2000.0,4000.0,8000.0,7000.0,3000.0,3000.0,8000.0,6000.0,6000.0,6000.0,3000.0,1000.0,6000.0,5000.0,3000.0,7000.0,6000.0,5000.0,7000.0,5000.0,2000.0,1000.0,2000.0,3000.0,6000.0,4000.0,4000.0,6000.0,2000.0,3000.0,4000.0,2000.0,2000.0,5000.0,7000.0,4000.0,4000.0,4000.0,5000.0,6000.0,3000.0,3000.0,3000.0,4000.0,4000.0,7000.0,3000.0,4000.0,4000.0,4000.0,1000.0
-0.12,2000.0,5000.0,5000.0,5000.0,7000.0,7000.0,9000.0,8000.0,5000.0,4000.0,8000.0,4000.0,2000.0,3000.0,6000.0,4000.0,3000.0,6000.0,2000.0,2000.0,5000.0,2000.0,3000.0,3000.0,6000.0,5000.0,3000.0,3000.0,3000.0,7000.0,3000.0,4000.0,4000.0,3000.0,6000.0,2000.0,1000.0,5000.0,3000.0,5000.0,3000.0,3000.0,5000.0,3000.0,4000.0,6000.0,5000.0,4000.0,4000.0,3000.0,4000.0
-0.11399999999999999,5000.0,8000.0,3000.0,1000.0,8000.0,2000.0,3000.0,3000.0,1000.0,7000.0,4000.0,3000.0,1000.0,5000.0,5000.0,3000.0,2000.0,3000.0,3000.0,4000.0,4000.0,1000.0,3000.0,3000.0,6000.0,3000.0,3000.0,8000.0,4000.0,4000.0,10000.0,5000.0,3000.0,4000.0,7000.0,2000.0,4000.0,2000.0,6000.0,6000.0,4000.0,6000.0,4000.0,4000.0,8000.0,2000.0,4000.0,4000.0,4000.0,6000.0,2000.0
-0.10799999999999998,4000.0,4000.0,2000.0,3000.0,3000.0,4000.0,7000.0,2000.0,4000.0,6000.0,3000.0,2000.0,6000.0,4000.0,8000.0,4000.0,6000.0,3000.0,3000.0,5000.0,3000.0,5000.0,2000.0,1000.0,3000.0,11000.0,2000.0,1000.0,4000.0,2000.0,3000.0,3000.0,2000.0,3000.0,4000.0,2000.0,3000.0,2000.0,1000.0,5000.0,1000.0,3000.0,3000.0,4000.0,5000.0,0.0,7000.0,4000.0,3000.0,8000.0,8000.0
-0.102,8000.0,5000.0,5000.0,1000.0,2000.0,3000.0,4000.0,4000.0,5000.0,6000.0,2000.0,4000.0,1000.0,4000.0,6000.0,1000.0,4000.0,4000.0,4000.0,4000.0,5000.0,5000.0,7000.0,1000.0,4000.0,2000.0,5000.0,2000.0,5000.0,4000.0,3000.0,3000.0,4000.0,6000.0,5000.0,4000.0,4000.0,4000.0,2000.0,3000.0,7000.0,5000.0,4000.0,3000.0,2000.0,3000.0,4000.0,3000.0,2000.0,4000.0,6000.0
-0.096,5000.0,3000.0,5000.0,5000.0,3000.0,5000.0,6000.0,5000.0,1000.0,3000.0,7000.0,6000.0,7000.0,4000.0,2000.0,2000.0,6000.0,5000.0,4000.0,4000.0,3000.0,6000.0,2000.0,2000.0,1000.0,1000.0,3000.0,6000.0,4000.0,2000.0,6000.0,2000.0,5000.0,3000.0,5000.0,3000.0,3000.0,4000.0,3000.0,4000.0,6000.0,3000.0,4000.0,6000.0,7000.0,5000.0,3000.0,2000.0,7000.0,1000.0,2000.0
-0.09,3000.0,4000.0,3000.0,3000.0,5000.0,5000.0,6000.0,6000.0,5000.0,7000.0,4000.0,4000.0,3000.0,7000.0,2000.0,1000.0,0.0,5000.0,5000.0,5000.0,3000.0,8000.0,5000.0,5000.0,5000.0,5000.0,3000.0,0.0,6000.0,5000.0,4000.0,4000.0,3000.0,5000.0,3000.0,4000.0,3000.0,6000.0,5000.0,8000.0,2000.0,2000.0,4000.0,5000.0,2000.0,5000.0,2000.0,1000.0,4000.0,2000.0,5000.0
