Voltage Y / Voltage X,-0.15,-0.144,-0.13799999999999998,-0.132,-0.126,-0.12,-0.11399999999999999,-0.10799999999999998,-0.102,-0.096,-0.09,-0.08399999999999999,-0.07799999999999999,-0.072,-0.06599999999999999,-0.06,-0.05399999999999999,-0.04799999999999999,-0.041999999999999996,-0.03599999999999999,-0.03,-0.023999999999999994,-0.017999999999999988,-0.011999999999999983,-0.005999999999999978,0.0,0.006000000000000005,0.01200000000000001,0.018000000000000016,0.02400000000000002,0.03,0.036000000000000004,0.04200000000000001,0.048000000000000015,0.05400000000000002,0.06,0.066,0.07200000000000001,0.07800000000000001,0.08400000000000002,0.09,0.096,0.10200000000000001,0.10800000000000001,0.11400000000000002,0.12000000000000002,0.12600000000000003,0.13200000000000003,0.13800000000000004,0.144,0.15
-0.096,600.0,100.0,200.0,700.0,200.0,400.0,900.0,500.0,900.0,300.0,0.0,200.0,600.0,100.0,700.0,100.0,300.0,300.0,100.0,500.0,100.0,300.0,400.0,200.0,200.0,100.0,200.0,200.0,200.0,300.0,400.0,300.0,300.0,600.0,300.0,0.0,700.0,200.0,100.0,300.0,300.0,300.0,300.0,300.0,100.0,0.0,500.0,0.0,100.0,100.0,200.0
-0.09,600.0,100.0,600.0,400.0,500.0,200.0,300.0,400.0,300.0,400.0,500.0,400.0,300.0,500.0,300.0,200.0,200.0,300.0,400.0,400.0,400.0,300.0,500.0,300.0,200.0,0.0,800.0,500.0,300.0,200.0,500.0,300.0,200.0,200.0,300.0,200.0,100.0,200.0,300.0,500.0,0.0,300.0,200.0,200.0,400.0,100.0,300.0,200.0,400.0,100.0,400.0
-0.08399999999999999,300.0,0.0,800.0,200.0,100.0,200.0,100.0,300.0,300.0,200.0,200.0,0.0,300.0,300.0,200.0,300.0,100.0,200.0,0.0,100.0,0.0,400.0,300.0,600.0,500.0,200.0,500.0,200.0,500.0,300.0,300.0,100.0,400.0,500.0,100.0,0.0,300.0,200.0,500.0,500.0,200.0,500.0,300.0,100.0,100.0,400.0,300.0,400.0,600.0,400.0,300.0
-0.07799999999999999,0.0,600.0,400.0,400.0,300.0,100.0,500.0,300.0,100.0,100.0,600.0,100.0,100.0,600.0,200.0,100.0,400.0,300.0,300.0,200.0,200.0,800.0,400.0,500.0,300.0,300.0,100.0,300.0,400.0,500.0,200.0,200.0,600.0,300.0,400.0,300.0,400.0,500.0,400.0,500.0,100.0,400.0,400.0,200.0,200.0,800.0,300.0,300.0,800.0,300.0,400.0
-0.072,400.0,200.0,200.0,200.0,500.0,200.0,100.0,200.0,0.0,100.0,300.0,200.0,400.0,600.0,500.0,200.0,100.0,400.0,600.0,100.0,300.0,400.0,300.0,200.0,200.0,200.0,300.0,400.0,300.0,500.0,300.0,300.0,0.0,200.0,300.0,200.0,300.0,500.0,500.0,400.0,400.0,100.0,500.0,600.0,500.0,100.0,100.0,100.0,600.0,500.0,400.0
-0.06599999999999999,300.0,600.0,300.0,200.0,200.0,200.0,100.0,700.0,100.0,400.0,400.0,300.0,500.0,400.0,500.0,300.0,200.0,600.0,400.0,200.0,300.0,300.0,400.0,100.0,100.0,200.0,400.0,400.0,400.0,200.0,500.0,300.0,100.0,300.0,300.0,600.0,100.0,300.0,300.0,400.0,200.0,600.0,300.0,100.0,200.0,500.0,200.0,500.0,200.0,500.0,500.0
-0.06,200.0,400.0,0.0,400.0,400.0,0.0,700.0,200.0,100.0,200.0,500.0,400.0,300.0,100.0,500.0,300.0,200.0,300.0,300.0,200.0,100.0,200.0,500.0,200.0,100.0,300.0,200.0,200.0,200.0,200.0,500.0,100.0,400.0,200.0,400.0,100.0,300.0,500.0,400.0,300.0,300.0,0.0,100.0,700.0,500.0,300.0,200.0,300.0,100.0,300.0,300.0
-0.05399999999999999,400.0,100.0,300.0,100.0,500.0,400.0,0.0,200.0,400.0,100.0,300.0,400.0,0.0,600.0,200.0,400.0,500.0,400.0,300.0,300.0,300.0,300.0,100.0,200.0,300.0,200.0,300.0,300.0,200.0,100.0,200.0,300.0,200.0,100.0,300.0,0.0,500.0,400.0,100.0,400.0,200.0,200.0,200.0,400.0,300.0,200.0,700.0,300.0,400.0,200.0,0.0
-0.04799999999999999,200.0,300.0,300.0,400.0,500.0,300.0,600.0,200.0,300.0,500.0,200.0,400.0,200.0,100.0,200.0,200.0,100.0,300.0,200.0,300.0,100.0,500.0,700.0,400.0,400.0,300.0,400.0,200.0,500.0,300.0,700.0,100.0,500.0,600.0,200.0,600.0,300.0,300.0,700.0,500.0,300.0,300.0,400.0,700.0,100.0,400.0,500.0,100.0,700.0,300.0,300.0
-0.041999999999999996,500.0,400.0,100.0,300.0,100.0,200.0,500.0,200.0,300.0,300.0,400.0,100.0,500.0,500.0,300.0,400.0,100.0,400.0,600.0,300.0,400.0,300.0,500.0,200.0,600.0,300.0,400.0,400.0,200.0,300.0,500.0,600.0,200.0,300.0,400.0,0.0,300.0,300.0,600.0,100.0,200.0,100.0,300.0,100.0,100.0,100.0,300.0,500.0,300.0,600.0,400.0
-0.03599999999999999,500.0,700.0,200.0,800.0,100.0,500.0,100.0,500.0,200.0,500.0,100.0,700.0,500.0,200.0,200.0,300.0,400.0,400.0,200.0,100.0,300.0,100.0,300.0,400.0,300.0,300.0,500.0,200.0,500.0,200.0,300.0,200.0,300.0,400.0,400.0,400.0,200.0,100.0,500.0,100.0,200.0,400.0,200.0,0.0,300.0,300.0,300.0,0.0,300.0,600.0,300.0
-0.03,100.0,300.0,100.0,600.0,500.0,100.0,200.0,300.0,200.0,300.0,300.0,100.0,400.0,300.0,100.0,200.0,200.0,400.0,500.0,100.0,200.0,200.0,300.0,500.0,500.0,400.0,200.0,100.0,200.0,300.0,600.0,200.0,500.0,400.0,0.0,400.0,200.0,0.0,400.0,300.0,300.0,300.0,200.0,500.0,100.0,0.0,100.0,300.0,600.0,400.0,700.0
-0.023999999999999994,200.0,600.0,400.0,200.0,0.0,500.0,400.0,200.0,300.0,300.0,100.0,300.0,100.0,0.0,400.0,100.0,400.0,500.0,300.0,200.0,100.0,500.0,200.0,200.0,200.0,600.0,400.0,400.0,300.0,300.0,300.0,500.0,300.0,300.0,0.0,300.0,200.0,400.0,300.0,200.0,100.0,300.0,300.0,200.0,300.0,300.0,200.0,0.0,300.0,200.0,100.0
-0.017999999999999988,200.0,400.0,300.0,500.0,300.0,200.0,300.0,100.0,200.0,200.0,200.0,0.0,600.0,400.0,400.0,500.0,500.0,500.0,300.0,100.0,200.0,200.0,400.0,400.0,600.0,200.0,200.0,300.0,400.0,500.0,500.0,300.0,100.0,600.0,500.0,100.0,400.0,200.0,300.0,400.0,500.0,400.0,800.0,500.0,700.0,100.0,200.0,900.0,100.0,500.0,200.0
-0.011999999999999983,600.0,500.0,400.0,200.0,700.0,400.0,500.0,400.0,600.0,200.0,200.0,300.0,400.0,300.0,300.0,500.0,200.0,200.0,400.0,0.0,200.0,200.0,500.0,200.0,200.0,600.0,200.0,500.0,300.0,600.0,100.0,200.0,400.0,300.0,200.0,500.0,100.0,300.0,400.0,300.0,0.0,200.0,300.0,100.0,600.0,200.0,400.0,400.0,700.0,400.0,300.0
-0.005999999999999978,500.0,200.0,400.0,300.0,200.0,200.0,300.0,600.0,300.0,400.0,400.0,400.0,400.0,100.0,400.0,500.0,500.0,100.0,100.0,400.0,300.0,0.0,600.0,200.0,700.0,300.0,100.0,100.0,100.0,100.0,600.0,400.0,200.0,600.0,500.0,0.0,0.0,400.0,100.0,0.0,400.0,200.0,500.0,300.0,200.0,300.0,100.0,500.0,500.0,300.0,300.0
0.0,200.0,200.0,300.0,100.0,300.0,500.0,300.0,200.0,300.0,400.0,500.0,300.0,300.0,400.0,500.0,400.0,700.0,400.0,100.0,0.0,400.0,100.0,300.0,400.0,600.0,200.0,300.0,300.0,700.0,200.0,500.0,600.0,400.0,100.0,200.0,300.0,0.0,400.0,300.0,300.0,400.0,300.0,1000.0,300.0,400.0,100.0,300.0,300.0,500.0,500.0,300.0
0.006000000000000005,500.0,400.0,600.0,200.0,300.0,100.0,300.0,200.0,300.0,200.0,100.0,400.0,500.0,100.0,400.0,600.0,0.0,200.0,100.0,200.0,400.0,400.0,400.0,500.0,600.0,200.0,200.0,500.0,400.0,200.0,300.0,400.0,300.0,400.0,300.0,200.0,500.0,300.0,300.0,100.0,600.0,100.0,500.0,700.0,100.0,100.0,500.0,200.0,400.0,100.0,400.0
0.01200000000000001,400.0,300.0,400.0,500.0,500.0,500.0,300.0,300.0,400.0,500.0,200.0,400.0,200.0,200.0,100.0,200.0,200.0,300.0,200.0,500.0,200.0,300.0,300.0,200.0,400.0,600.0,300.0,300.0,300.0,200.0,300.0,1100.0,100.0,500.0,400.0,600.0,100.0,500.0,400.0,400.0,100.0,100.0,600.0,500.0,700.0,200.0,100.0,300.0,400.0,200.0,100.0
0.018000000000000016,400.0,200.0,300.0,100.0,200.0,300.0,200.0,100.0,400.0,400.0,100.0,500.0,100.0,200.0,500.0,600.0,300.0,100.0,200.0,300.0,300.0,400.0,200.0,200.0,300.0,300.0,300.0,500.0,500.0,300.0,100.0,400.0,400.0,400.0,400.0,400.0,500.0,400.0,300.0,600.0,200.0,100.0,600.0,100.0,100.0,700.0,300.0,700.0,100.0,300.0,400.0
0.02400000000000002,0.0,300.0,500.0,200.0,200.0,300.0,300.0,300.0,100.0,200.0,400.0,400.0,500.0,500.0,500.0,600.0,500.0,0.0,400.0,300.0,500.0,400.0,0.0,300.0,400.0,300.0,700.0,300.0,300.0,300.0,100.0,400.0,100.0,400.0,400.0,400.0,300.0,400.0,100.0,600.0,300.0,500.0,500.0,600.0,300.0,200.0,400.0,400.0,300.0,400.0,200.0
0.03,0.0,400.0,300.0,300.0,500.0,900.0,200.0,200.0,500.0,500.0,400.0,0.0,300.0,100.0,300.0,100.0,500.0,200.0,400.0,100.0,400.0,0.0,200.0,100.0,700.0,200.0,500.0,900.0,200.0,100.0,200.0,200.0,400.0,200.0,300.0,300.0,100.0,300.0,300.0,200.0,300.0,200.0,100.0,500.0,200.0,0.0,400.0,300.0,300.0,100.0,200.0
0.036000000000000004,300.0,400.0,200.0,300.0,200.0,300.0,600.0,400.0,100.0,200.0,300.0,300.0,200.0,200.0,100.0,0.0,0.0,500.0,600.0,600.0,300.0,300.0,200.0,200.0,600.0,400.0,100.0,100.0,300.0,200.0,500.0,100.0,100.0,200.0,400.0,0.0,600.0,500.0,200.0,200.0,100.0,400.0,100.0,400.0,400.0,300.0,500.0,200.0,500.0,700.0,200.0
0.04200000000000001,100.0,300.0,300.0,200.0,400.0,300.0,1000.0,100.0,100.0,400.0,0.0,100.0,400.0,500.0,300.0,300.0,300.0,600.0,200.0,200.0,600.0,400.0,300.0,300.0,200.0,400.0,200.0,200.0,400.0,300.0,300.0,500.0,400.0,200.0,300.0,100.0,300.0,300.0,300.0,300.0,200.0,100.0,300.0,500.0,900.0,300.0,100.0,200.0,400.0,500.0,200.0
0.048000000000000015,300.0,0.0,300.0,200.0,400.0,400.0,500.0,100.0,300.0,200.0,200.0,200.0,100.0,100.0,300.0,500.0,300.0,200.0,0.0,300.0,200.0,500.0,500.0,200.0,200.0,0.0,200.0,300.0,100.0,400.0,200.0,100.0,300.0,100.0,400.0,200.0,700.0,300.0,200.0,100.0,600.0,300.0,400.0,400.0,600.0,100.0,400.0,200.0,500.0,400.0,100.0
0.05400000000000002,500.0,300.0,200.0,100.0,200.0,100.0,400.0,300.0,200.0,400.0,200.0,200.0,300.0,100.0,400.0,200.0,400.0,400.0,400.0,200.0,100.0,0.0,200.0,200.0,400.0,200.0,300.0,100.0,200.0,400.0,100.0,400.0,400.0,300.0,500.0,300.0,700.0,200.0,200.0,200.0,400.0,600.0,0.0,200.0,200.0,600.0,300.0,400.0,100.0,200.0,300.0
0.06,800.0,200.0,500.0,200.0,300.0,300.0,300.0,200.0,100.0,700.0,300.0,300.0,400.0,600.0,1000.0,100.0,500.0,0.0,0.0,400.0,400.0,400.0,400.0,100.0,200.0,300.0,200.0,400.0,300.0,100.0,400.0,700.0,600.0,300.0,0.0,200.0,500.0,300.0,200.0,200.0,200.0,300.0,400.0,400.0,200.0,200.0,200.0,400.0,800.0,300.0,300.0
0.066,100.0,400.0,500.0,300.0,100.0,300.0,200.0,200.0,300.0,300.0,300.0,400.0,600.0,200.0,500.0,400.0,500.0,400.0,200.0,300.0,200.0,200.0,300.0,400.0,200.0,400.0,600.0,500.0,400.0,200.0,500.0,300.0,700.0,300.0,400.0,300.0,300.0,600.0,200.0,500.0,500.0,300.0,500.0,400.0,200.0,300.0,0.0,500.0,400.0,0.0,400.0
0.07200000000000001,200.0,300.0,500.0,500.0,100.0,700.0,100.0,100.0,200.0,400.0,400.0,0.0,900.0,0.0,300.0,200.0,100.0,600.0,0.0,500.0,400.0,300.0,700.0,100.0,200.0,100.0,300.0,200.0,200.0,200.0,200.0,100.0,100.0,200.0,0.0,300.0,200.0,0.0,100.0,200.0,200.0,600.0,200.0,200.0,300.0,400.0,700.0,200.0,200.0,700.0,400.0
0.07800000000000001,400.0,400.0,400.0,100.0,300.0,300.0,200.0,300.0,200.0,100.0,300.0,200.0,500.0,100.0,0.0,100.0,100.0,500.0,500.0,300.0,200.0,300.0,200.0,200.0,300.0,200.0,400.0,100.0,500.0,600.0,400.0,600.0,300.0,500.0,500.0,400.0,100.0,300.0,200.0,800.0,500.0,400.0,300.0,200.0,200.0,300.0,600.0,500.0,400.0,200.0,100.0
0.08400000000000002,300.0,0.0,700.0,300.0,300.0,300.0,400.0,200.0,600.0,500.0,100.0,200.0,400.0,0.0,900.0,300.0,400.0,300.0,100.0,300.0,100.0,300.0,200.0,700.0,300.0,700.0,300.0,0.0,200.0,100.0,200.0,600.0,300.0,300.0,300.0,100.0,300.0,400.0,300.0,300.0,600.0,300.0,400.0,100.0,200.0,300.0,200.0,300.0,200.0,500.0,400.0
0.09,300.0,200.0,500.0,300.0,100.0,300.0,800.0,300.0,400.0,300.0,700.0,300.0,600.0,300.0,200.0,0.0,600.0,600.0,300.0,600.0,100.0,300.0,400.0,300.0,600.0,500.0,200.0,800.0,100.0,0.0,300.0,400.0,400.0,400.0,500.0,600.0,100.0,100.0,300.0,300.0,400.0,200.0,400.0,400.0,100.0,200.0,200.0,400.0,300.0,100.0,100.0
0.096,500.0,200.0,300.0,300.0,300.0,200.0,500.0,500.0,200.0,200.0,0.0,300.0,400.0,100.0,300.0,300.0,300.0,200.0,300.0,500.0,500.0,200.0,400.0,500.0,600.0,300.0,400.0,100.0,300.0,200.0,500.0,400.0,300.0,400.0,700.0,500.0,200.0,300.0,400.0,300.0,200.0,500.0,100.0,400.0,300.0,100.0,100.0,0.0,200.0,700.0,400.0
0.10200000000000001,100.0,400.0,200.0,300.0,100.0,400.0,200.0,200.0,900.0,300.0,300.0,500.0,100.0,400.0,400.0,300.0,200.0,300.0,200.0,300.0,300.0,600.0,0.0,500.0,100.0,0.0,500.0,300.0,100.0,100.0,200.0,0.0,500.0,300.0,400.0,300.0,400.0,200.0,300.0,400.0,500.0,500.0,400.0,500.0,100.0,500.0,300.0,0.0,300.0,800.0,100.0
0.10800000000000001,500.0,200.0,500.0,300.0,300.0,100.0,200.0,300.0,100.0,200.0,100.0,0.0,0.0,100.0,700.0,100.0,300.0,300.0,600.0,200.0,900.0,700.0,500.0,500.0,200.0,700.0,400.0,300.0,800.0,100.0,400.0,300.0,200.0,100.0,400.0,200.0,100.0,600.0,100.0,500.0,300.0,100.0,400.0,200.0,200.0,400.0,100.0,400.0,0.0,700.0,300.0
0.11400000000000002,400.0,500.0,100.0,300.0,300.0,100.0,200.0,200.0,200.0,300.0,400.0,100.0,100.0,300.0,300.0,400.0,400.0,0.0,200.0,300.0,100.0,200.0,300.0,400.0,500.0,200.0,400.0,200.0,200.0,300.0,200.0,300.0,200.0,300.0,500.0,500.0,200.0,300.0,200.0,0.0,200.0,600.0,300.0,400.0,300.0,400.0,200.0,100.0,500.0,500.0,400.0
0.12000000000000002,100.0,700.0,300.0,200.0,200.0,200.0,200.0,300.0,400.0,300.0,400.0,400.0,300.0,400.0,100.0,200.0,300.0,100.0,300.0,300.0,200.0,600.0,600.0,200.0,100.0,200.0,200.0,200.0,400.0,300.0,400.0,400.0,300.0,100.0,300.0,200.0,400.0,400.0,300.0,300.0,200.0,100.0,600.0,500.0,200.0,0.0,600.0,600.0,300.0,100.0,300.0
0.12600000000000003,100.0,300.0,800.0,400.0,200.0,300.0,400.0,500.0,600.0,100.0,500.0,200.0,300.0,300.0,400.0,200.0,200.0,400.0,400.0,0.0,200.0,100.0,300.0,300.0,300.0,300.0,200.0,500.0,400.0,200.0,200.0,900.0,0.0,500.0,200.0,100.0,300.0,100.0,100.0,400.0,100.0,100.0,700.0,400.0,200.0,200.0,500.0,0.0,200.0,300.0,300.0
0.13200000000000003,300.0,200.0,100.0,200.0,200.0,800.0,300.0,300.0,700.0,400.0,200.0,400.0,300.0,100.0,300.0,300.0,200.0,200.0,400.0,400.0,300.0,0.0,300.0,300.0,200.0,200.0,400.0,300.0,300.0,0.0,200.0,200.0,600.0,100.0,300.0,400.0,200.0,300.0,200.0,100.0,400.0,300.0,400.0,300.0,400.0,400.0,200.0,200.0,500.0,300.0,300.0
0.13800000000000004,200.0,200.0,300.0,400.0,100.0,100.0,100.0,300.0,100.0,0.0,400.0,500.0,900.0,300.0,300.0,200.0,100.0,400.0,400.0,500.0,300.0,300.0,400.0,100.0,400.0,0.0,500.0,100.0,400.0,200.0,300.0,500.0,300.0,500.0,200.0,300.0,200.0,200.0,300.0,100.0,100.0,200.0,500.0,400.0,0.0,0.0,300.0,100.0,500.0,300.0,400.0
0.144,200.0,600.0,200.0,1000.0,200.0,500.0,500.0,0.0,100.0,100.0,200.0,400.0,200.0,200.0,100.0,500.0,0.0,200.0,100.0,300.0,300.0,1000.0,300.0,400.0,600.0,300.0,400.0,200.0,200.0,200.0,300.0,200.0,200.0,500.0,300.0,500.0,0.0,300.0,300.0,300.0,400.0,200.0,400.0,500.0,800.0,400.0,400.0,400.0,100.0,200.0,500.0
0.15,200.0,300.0,500.0,400.0,200.0,300.0,100.0,800.0,100.0,200.0,200.0,200.0,300.0,300.0,200.0,300.0,200.0,500.0,300.0,500.0,400.0,300.0,400.0,300.0,500.0,200.0,400.0,300.0,100.0,100.0,300.0,400.0,300.0,100.0,0.0,400.0,400.0,100.0,100.0,500.0,200.0,300.0,400.0,100.0,100.0,500.0,200.0,400.0,500.0,400.0,100.0
