-0.037500000000000006,40800.0,38300.0,41000.0,38100.0,39500.0,38900.0,36000.0,39300.0,36300.0,38600.0,39600.0,37100.0,40400.0,39000.0,43100.0,40600.0,39600.0,41500.0,37900.0,39900.0,39800.0,39400.0,39100.0,36500.0,37500.0
-0.02500000000000001,39100.0,42600.0,37500.0,40400.0,37800.0,35200.0,37200.0,36700.0,35500.0,34300.0,39500.0,38300.0,38100.0,42300.0,40500.0,37500.0,42500.0,40100.0,41300.0,39600.0,39400.0,39200.0,37200.0,41600.0,35900.0
-0.012500000000000011,41900.0,40100.0,43600.0,39000.0,37100.0,41800.0,37700.0,35900.0,36700.0,36400.0,37400.0,38200.0,40300.0,42400.0,42700.0,36900.0,37300.0,39900.0,39900.0,37400.0,35400.0,38800.0,38300.0,36800.0,40000.0
0.0,39500.0,42000.0,41100.0,41600.0,41500.0,37900.0,38000.0,40100.0,38900.0,38700.0,38700.0,37900.0,37600.0,35800.0,38200.0,40400.0,41200.0,40700.0,39700.0,40900.0,42800.0,35400.0,37800.0,39600.0,37400.0
0.012499999999999983,38800.0,38500.0,40300.0,40400.0,42700.0,39000.0,39700.0,35600.0,36300.0,34900.0,33900.0,33900.0,38800.0,33500.0,44100.0,46600.0,46000.0,43600.0,44100.0,38600.0,39800.0,42200.0,39100.0,37200.0,42400.0
0.024999999999999994,36700.0,39000.0,39000.0,40700.0,44500.0,37300.0,36800.0,38100.0,34900.0,38300.0,37600.0,34300.0,38300.0,35700.0,36700.0,47000.0,46200.0,45900.0,43700.0,40400.0,39100.0,38400.0,37900.0,37400.0,39400.0
0.03749999999999998,42400.0,41500.0,41000.0,39000.0,38700.0,37500.0,39200.0,34600.0,38000.0,40100.0,36900.0,34700.0,34800.0,38300.0,36800.0,39000.0,43900.0,38600.0,39400.0,37700.0,37100.0,36200.0,38700.0,38200.0,40000.0
0.04999999999999999,40200.0,38300.0,39100.0,36700.0,40600.0,35900.0,38200.0,37800.0,40500.0,38700.0,36700.0,36200.0,38600.0,36000.0,38700.0,34300.0,34800.0,37100.0,34300.0,38900.0,35900.0,38700.0,40400.0,39100.0,38300.0
0.0625,37600.0,39000.0,41100.0,42800.0,38800.0,36500.0,36700.0,38600.0,37700.0,35800.0,38600.0,33100.0,35300.0,38400.0,33400.0,31500.0,38700.0,32200.0,40200.0,38800.0,42700.0,38900.0,43600.0,39300.0,37700.0
0.07499999999999998,37200.0,41800.0,40600.0,37400.0,40400.0,40600.0,36100.0,38700.0,38100.0,35100.0,33800.0,35800.0,37800.0,42400.0,34100.0,36500.0,37100.0,39600.0,39800.0,38300.0,38900.0,41200.0,40300.0,42200.0,40300.0
0.0875,37400.0,38200.0,40000.0,40600.0,38300.0,40800.0,37500.0,37500.0,37100.0,38800.0,34100.0,34800.0,36100.0,34100.0,36600.0,33900.0,37700.0,36200.0,40700.0,45100.0,36900.0,38000.0,39200.0,39500.0,41500.0
0.09999999999999998,36800.0,37100.0,34700.0,40500.0,39600.0,38900.0,40500.0,38900.0,36000.0,38700.0,33700.0,38800.0,38400.0,40000.0,34300.0,36200.0,37900.0,36000.0,37200.0,35900.0,39100.0,41200.0,42400.0,38400.0,36900.0
0.11249999999999996,37900.0,40400.0,38600.0,42100.0,35400.0,41800.0,36700.0,37600.0,40700.0,35700.0,38000.0,35400.0,37700.0,33200.0,36600.0,38200.0,36700.0,38400.0,35100.0,38300.0,40200.0,34300.0,36900.0,37300.0,35200.0
0.12499999999999997,37400.0,37800.0,42100.0,38700.0,39100.0,39900.0,36900.0,38100.0,34900.0,35900.0,35600.0,38600.0,36400.0,36200.0,38300.0,38400.0,40800.0,40100.0,36300.0,38100.0,41200.0,38100.0,36500.0,40800.0,37400.0
0.13749999999999998,42000.0,36700.0,40400.0,38000.0,36700.0,39800.0,35000.0,39100.0,35300.0,35100.0,35500.0,39100.0,34600.0,37800.0,38000.0,36300.0,35300.0,41100.0,35000.0,34700.0,36300.0,35200.0,38800.0,37600.0,39500.0
0.15,37500.0,34600.0,38800.0,36500.0,35300.0,35600.0,37400.0,36200.0,34600.0,37200.0,38400.0,35800.0,41100.0,33500.0,41900.0,37300.0,39300.0,39700.0,39200.0,40600.0,34000.0,35400.0,37700.0,38500.0,39700.0
